# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
9.0000 9.6757 1.6392 25.0773 10.5051 291.0545 7.8192 6.6997 6.1545 0.0395 9.3373
12.0000 9.3029 1.6351 29.3979 10.5451 160.9984 7.9992 3.8279 6.3685 0.0215 9.5814
15.0000 8.3044 1.6592 30.8410 10.5992 32.9911 9.8571 1.0175 7.9933 0.0054 11.8633
18.0000 6.4464 1.7392 29.3176 10.6692 133.0776 1.2714 2.8846 11.4066 0.0197 2.6755
21.0000 3.6145 2.0155 25.0479 10.7733 261.9979 1.5233 5.7988 11.7485 0.0372 2.9673
24.0000 1.1929 5.3294 18.5268 10.9573 369.1957 1.6333 8.2827 11.8926 0.0518 3.1014
27.0000 5.5445 7.1173 10.6144 11.3995 447.3966 1.7092 10.1407 11.9885 0.0623 3.1973
30.0000 11.1443 7.3373 4.6971 1.5388 493.6440 1.7792 11.2970 0.0785 0.0683 3.2873
33.0000 17.1826 7.4433 10.6123 3.7517 509.0023 1.8451 11.7527 0.1585 0.0700 3.3673
36.0000 23.2438 7.5114 19.3193 4.2095 496.7007 1.9092 11.5682 0.2385 0.0679 3.4514
39.0000 28.9306 7.5714 27.3789 4.4055 462.7388 1.9792 10.8669 0.3185 0.0628 3.5373
42.0000 33.8910 7.6214 34.1241 4.5155 413.2087 2.0492 9.7869 0.4045 0.0558 3.6273
45.0000 37.8422 7.6714 39.2497 4.6055 354.8219 2.1251 8.4735 0.4945 0.0475 3.7173
48.0000 40.6077 7.7155 42.6505 4.6695 293.5007 2.2111 7.0701 0.6004 0.0390 3.8233
51.0000 42.1049 7.7555 44.3599 4.7295 234.1587 2.3070 5.6930 0.7164 0.0309 3.9333
54.0000 42.3550 7.7995 44.5235 4.7795 180.0427 2.4129 4.4203 0.8383 0.0235 4.0651
57.0000 41.4617 7.8355 43.3579 4.8255 133.5801 2.5388 3.3151 0.9902 0.0172 4.2111
60.0000 39.5693 7.8695 41.1029 4.8655 95.3427 2.6848 2.3991 1.1620 0.0121 4.3870
63.0000 36.8590 7.9055 38.0209 4.8955 65.5247 2.8707 1.6787 1.3699 0.0082 4.6148
66.0000 33.5462 7.9255 34.3429 4.9255 43.6699 3.0825 1.1420 1.6177 0.0054 4.8785
69.0000 29.7400 7.9555 30.2794 4.9555 27.5449 3.3525 0.7440 1.9195 0.0034 5.2262
72.0000 25.6735 7.9814 25.9866 4.9755 17.5050 3.7425 0.4930 2.3236 0.0021 5.7140
75.0000 21.5110 8.0014 21.5854 4.9914 10.8517 3.9825 0.3203 2.5577 0.0014 6.0558
78.0000 17.1526 8.0114 17.1567 5.0114 5.9636 4.3588 0.1902 2.9020 0.0008 6.5921
81.0000 12.7974 8.0173 12.7734 5.0214 2.9796 4.5488 0.0930 3.1520 0.0004 6.7532
84.0000 8.4720 8.0314 8.4530 5.0373 1.1073 4.1499 0.0405 3.4885 0.0001 7.4350
87.0000 4.2076 8.0414 4.1999 5.0473 0.9717 6.1017 0.0103 3.7788 0.0002 6.7477
