# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-18.0000 17.8284 10.8781 26.7525 16.8464 93.0246 2.1443 3.5229 20.6218 0.0235 5.7295
-15.0000 16.1976 10.9381 25.1605 16.7264 133.0950 1.3143 4.9842 19.9600 0.0325 4.9778
-12.0000 14.3342 11.0864 22.2326 16.6247 175.3727 0.8243 6.4866 19.5700 0.0419 4.5095
-9.0000 12.5352 11.3147 18.0185 16.5464 214.7130 0.5143 7.8618 19.3183 0.0506 4.2195
-6.0000 11.0735 11.5812 12.6993 16.4947 246.6171 0.3261 8.9673 19.1683 0.0576 4.0295
-3.0000 10.1456 11.8195 6.5649 16.4564 267.3661 0.2243 9.6839 19.0783 0.0621 3.9212
0.0000 9.8303 11.9095 0.0000 6.6532 274.5888 0.1861 9.9323 19.0483 0.0637 3.8912
3.0000 10.1456 11.8195 6.5649 4.4564 267.3661 0.2243 9.6839 19.0783 0.0621 3.9212
6.0000 11.0735 11.5812 12.6993 4.4947 246.6171 0.3261 8.9673 19.1683 0.0576 4.0295
9.0000 12.5352 11.3147 18.0185 4.5464 214.7130 0.5143 7.8618 19.3183 0.0506 4.2195
12.0000 14.3342 11.0864 22.2326 4.6247 175.3727 0.8243 6.4866 19.5700 0.0419 4.5095
15.0000 16.1976 10.9381 25.1605 4.7264 133.0950 1.3143 4.9842 19.9600 0.0325 4.9778
18.0000 17.8284 10.8781 26.7525 4.8464 93.0246 2.1443 3.5229 20.6218 0.0235 5.7295
21.0000 18.9891 10.8798 27.0781 4.9964 61.6225 3.6661 2.2901 21.8453 0.0161 7.0329
24.0000 19.5179 10.9498 26.2976 5.1664 47.4508 6.1495 1.5676 0.1388 0.0119 9.1864
27.0000 19.3597 11.0698 24.6382 5.3647 51.3946 8.4978 1.5638 2.8353 0.0118 11.5464
30.0000 18.5531 11.2398 22.3549 5.5847 60.6333 9.9043 1.8961 4.5018 0.0136 13.1329
33.0000 17.2040 11.4481 19.7040 5.8247 67.0162 10.7709 2.1756 5.4500 0.0151 14.1278
36.0000 15.4639 11.6881 16.9146 6.0947 68.7190 11.4092 2.2954 6.0800 0.0157 14.8261
39.0000 13.4986 11.9764 14.1749 6.3929 66.1574 11.9357 2.2597 6.5783 0.0154 15.3843
42.0000 11.4661 12.2929 11.6162 6.7112 60.4811 12.4040 2.1039 7.0100 0.0143 15.8743
45.0000 9.4949 12.6412 9.3283 7.0512 52.8970 12.8540 1.8702 7.4100 0.0127 16.3343
48.0000 7.6752 13.0195 7.3519 7.4195 44.5413 13.2922 1.5989 7.7918 0.0109 16.7761
51.0000 6.0664 13.4378 5.6996 7.8078 36.2972 13.7305 1.3213 8.1818 0.0090 17.2161
54.0000 4.7002 13.8761 4.3510 8.2161 28.6556 14.1605 1.0594 8.5618 0.0072 17.6478
57.0000 3.5742 14.3426 3.2781 8.6343 21.9855 14.5922 0.8269 8.9418 0.0056 18.0895
60.0000 2.6712 14.8326 2.4385 9.0643 16.4118 15.0140 0.6294 9.2935 0.0043 18.5112
63.0000 1.9774 15.3326 1.7960 9.4961 11.8162 15.4357 0.4619 9.6435 0.0032 18.9229
66.0000 1.4237 15.7578 1.3117 9.9261 8.3473 15.9474 0.3302 10.1053 0.0023 19.4329
69.0000 0.9576 16.3195 0.9540 10.3361 6.1151 16.3174 0.2523 10.5518 0.0017 19.9247
72.0000 0.6802 17.2778 0.6929 10.6761 4.0988 16.1809 0.1904 10.3370 0.0012 19.9664
75.0000 0.5510 17.8029 0.4975 10.8578 2.2065 16.1674 0.1162 9.7805 0.0008 19.7864
78.0000 0.4080 17.7064 0.3428 10.8478 1.1249 16.6022 0.0586 9.5035 0.0004 19.7147
81.0000 0.2605 17.3547 0.2189 10.6261 0.5830 17.2000 0.0266 9.5278 0.0002 19.7781
84.0000 0.1411 16.8012 0.1234 10.1926 0.1860 9.2218 0.0101 9.5160 0.0000 21.9523
87.0000 0.0566 15.9226 0.0529 9.5174 1.1502 20.1183 0.0021 9.3989 0.0002 20.1849
