# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-27.0000 24.3269 8.7086 53.6168 11.7227 202.3826 2.4991 0.9946 1.0892 0.0317 2.7191
-24.0000 20.6638 8.7346 50.7976 11.7486 420.1592 2.6309 2.3669 1.6658 0.0627 2.8186
-21.0000 16.8727 8.7646 47.0346 11.7786 634.3434 2.6827 3.8050 1.8495 0.0929 2.8605
-18.0000 13.1140 8.7946 42.3581 11.8046 838.0776 2.7127 5.2290 1.9495 0.1212 2.8864
-15.0000 9.5592 8.8305 36.8282 11.8346 1024.6065 2.7386 6.5851 2.0254 0.1469 2.9082
-12.0000 6.3692 8.8605 30.5229 11.8646 1187.8761 2.7527 7.8164 2.0854 0.1690 2.9182
-9.0000 3.6988 8.9005 23.5330 11.8905 1321.6455 2.7686 8.8607 2.1254 0.1869 2.9300
-6.0000 1.6831 8.9505 16.0093 11.9105 1420.4975 2.7786 9.6593 2.1554 0.2001 2.9400
-3.0000 0.4302 9.1405 8.1021 11.9205 1481.5824 2.7846 10.1610 2.1754 0.2081 2.9400
0.0000 0.0528 11.8846 0.0000 3.5949 1502.6997 2.7886 10.3326 2.1795 0.2108 2.9459
3.0000 0.4302 9.1405 8.1021 5.9205 1481.5824 2.7846 10.1610 2.1754 0.2081 2.9400
6.0000 1.6831 8.9505 16.0093 5.9105 1420.4975 2.7786 9.6593 2.1554 0.2001 2.9400
9.0000 3.6988 8.9005 23.5330 5.8905 1321.6455 2.7686 8.8607 2.1254 0.1869 2.9300
12.0000 6.3692 8.8605 30.5229 5.8646 1187.8761 2.7527 7.8164 2.0854 0.1690 2.9182
15.0000 9.5592 8.8305 36.8282 5.8346 1024.6065 2.7386 6.5851 2.0254 0.1469 2.9082
18.0000 13.1140 8.7946 42.3581 5.8046 838.0776 2.7127 5.2290 1.9495 0.1212 2.8864
21.0000 16.8727 8.7646 47.0346 5.7786 634.3434 2.6827 3.8050 1.8495 0.0929 2.8605
24.0000 20.6638 8.7346 50.7976 5.7486 420.1592 2.6309 2.3669 1.6658 0.0627 2.8186
27.0000 24.3269 8.7086 53.6168 5.7227 202.3826 2.4991 0.9946 1.0892 0.0317 2.7191
30.0000 27.7229 8.6886 55.5012 5.6986 29.8162 10.6721 0.6788 9.3704 0.0034 0.1748
33.0000 30.7153 8.6686 56.4662 5.6827 226.6860 8.9286 1.8784 8.3858 0.0301 9.1036
36.0000 33.1996 8.6527 56.5540 5.6627 423.4488 8.8227 3.0854 8.1877 0.0587 9.0000
39.0000 35.1078 8.6427 55.8424 5.6527 605.1246 8.7827 4.1964 8.1036 0.0851 8.9641
42.0000 36.3814 8.6386 54.4090 5.6486 768.7194 8.7627 5.1919 8.0536 0.1090 8.9382
45.0000 37.0124 8.6286 52.3515 5.6386 912.7172 8.7527 6.0614 8.0336 0.1300 8.9282
48.0000 37.0071 8.6246 49.7954 5.6386 1036.6840 8.7427 6.8008 8.0136 0.1481 8.9182
51.0000 36.4211 8.6246 46.8309 5.6346 1140.6322 8.7327 7.4116 8.0136 0.1632 8.9082
54.0000 35.2819 8.6205 43.5633 5.6305 1225.7352 8.7327 7.8982 8.0195 0.1757 8.8982
57.0000 33.6697 8.6205 40.0784 5.6305 1294.1521 8.7286 8.2717 8.0195 0.1858 8.8982
60.0000 31.6405 8.6164 36.4694 5.6264 1347.4285 8.7286 8.5455 8.0254 0.1935 8.8882
63.0000 29.2600 8.6123 32.7781 5.6223 1386.2370 8.7286 8.7346 8.0313 0.1995 8.8882
66.0000 26.5949 8.6023 29.0564 5.6123 1415.1957 8.7286 8.8551 8.0413 0.2038 8.8882
69.0000 23.6976 8.6023 25.3309 5.6082 1435.3455 8.7286 8.9223 8.0472 0.2069 8.8782
72.0000 20.6147 8.5982 21.6279 5.5982 1448.0455 8.7286 8.9511 8.0472 0.2089 8.8782
75.0000 17.3759 8.5882 17.9548 5.5982 1455.5543 8.7246 8.9547 8.0532 0.2101 8.8782
78.0000 14.0286 8.5882 14.3134 5.5941 1459.5045 8.7246 8.9444 8.0491 0.2110 8.8782
81.0000 10.5918 8.5841 10.7040 5.5882 1461.8045 8.7286 8.9284 8.0550 0.2113 8.8782
84.0000 7.0940 8.5782 7.1204 5.5841 1462.2957 8.7286 8.9152 8.0550 0.2115 8.8782
87.0000 3.5535 8.5782 3.5523 5.5841 1462.2957 8.7286 8.9078 8.0550 0.2115 8.8782
