# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
0.0000 9.3229 4.1506 0.0000 5.7791 325.8850 10.1806 8.7154 8.3232 0.0495 11.9199
3.0000 9.2030 4.1487 7.6970 0.8287 307.4930 10.2006 8.2294 8.3413 0.0468 11.9381
6.0000 8.8087 4.1406 14.4379 0.8487 254.5103 10.2506 6.8362 8.3832 0.0389 11.9981
9.0000 8.0258 4.1406 19.4061 0.8787 174.1942 10.3925 4.7063 8.5050 0.0269 0.1463
12.0000 6.7102 4.1706 22.0203 0.9287 79.1125 10.9025 2.1428 8.9306 0.0127 0.6308
15.0000 4.7305 4.2906 22.0202 0.9987 49.4325 2.5795 1.1650 0.8287 0.0070 4.1343
18.0000 2.1081 4.8580 19.4738 1.1006 141.1049 3.6350 3.7024 1.8795 0.0203 5.3690
21.0000 2.0258 8.8113 14.7857 1.2825 226.5415 3.8669 6.0791 2.0895 0.0331 5.6372
24.0000 6.0110 9.5350 8.7249 1.7180 291.6822 3.9869 7.9354 2.2013 0.0429 5.7854
27.0000 10.5610 9.7069 3.9172 3.6881 332.0444 4.0787 9.1507 2.2913 0.0491 5.8954
30.0000 15.2233 9.7969 8.1240 6.0006 347.6614 4.1587 9.6996 2.3813 0.0515 6.0054
33.0000 19.6325 9.8687 14.7164 6.5087 340.7827 4.2387 9.6353 2.4613 0.0506 6.1054
36.0000 23.4458 9.9287 20.5806 6.7206 316.1802 4.3187 9.0671 2.5432 0.0471 6.2154
39.0000 26.3850 9.9906 25.1183 6.8525 279.2210 4.4006 8.1287 2.6332 0.0417 6.3254
42.0000 28.2714 10.0506 28.1008 6.9625 235.6052 4.4887 6.9745 2.7332 0.0353 6.4535
45.0000 29.0101 10.1025 29.4932 7.0443 190.3920 4.5887 5.7399 2.8332 0.0286 6.5835
48.0000 28.6447 10.1543 29.4134 7.1143 147.5026 4.6869 4.5365 2.9432 0.0223 6.7254
51.0000 27.3055 10.2143 28.1238 7.1861 109.4929 4.7969 3.4433 3.0632 0.0166 6.8835
54.0000 25.1570 10.2661 25.8670 7.2461 77.8501 4.9250 2.5107 3.1950 0.0119 7.0635
57.0000 22.4356 10.3161 22.9739 7.3061 52.9970 5.0650 1.7584 3.3450 0.0082 7.2699
60.0000 19.3569 10.3580 19.7218 7.3561 34.3977 5.2232 1.1793 3.5232 0.0054 7.4999
63.0000 16.1397 10.4080 16.3587 7.3980 21.2085 5.4213 0.7571 3.7332 0.0034 7.7881
66.0000 13.0065 10.4480 13.0866 7.4380 12.6434 5.6376 0.4721 3.9532 0.0021 8.0963
69.0000 10.0236 10.4761 10.0527 7.4761 6.7287 5.8339 0.2644 4.1732 0.0011 8.4145
72.0000 7.3222 10.5161 7.3629 7.5061 3.4056 6.2920 0.1429 4.7387 0.0006 9.0917
75.0000 5.0742 10.5561 5.0753 7.5180 1.8103 6.6120 0.0925 5.2080 0.0003 9.9279
78.0000 3.2364 10.5661 3.2059 7.5161 0.8766 6.1964 0.0517 5.3398 0.0002 10.5097
81.0000 1.8061 10.5661 1.7652 7.4861 0.3192 9.9890 0.0252 5.2145 0.0002 10.8645
84.0000 0.7836 10.5061 0.7527 7.3861 2.3856 4.6461 0.0082 4.8245 0.0004 4.6243
87.0000 0.1814 10.2661 0.1696 6.9880 8.8181 10.7961 0.0013 3.4927 0.0015 10.7961
