# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
9.0000 5.5693 3.4604 18.0326 6.3599 276.1596 3.4742 6.1574 2.1018 0.0319 4.9313
12.0000 0.6944 4.2560 22.0931 6.3680 169.1050 3.5004 3.7667 2.1680 0.0191 4.9476
15.0000 4.8158 9.2437 24.7640 6.3780 50.2851 3.6332 1.1284 2.4947 0.0051 5.0632
18.0000 10.1984 9.3261 25.9897 6.3861 70.6302 9.3232 1.6145 7.7607 0.0091 10.8398
21.0000 15.0927 9.3542 25.8606 6.4023 182.7911 9.4118 4.1078 7.9694 0.0221 10.8987
24.0000 19.1305 9.3742 24.5551 6.4104 279.0527 9.4399 6.2535 8.0256 0.0330 10.9150
27.0000 22.0778 9.3923 22.3261 6.4266 353.9761 9.4561 7.9164 8.0637 0.0414 10.9232
30.0000 23.8346 9.4104 19.4755 6.4447 404.7274 9.4742 9.0374 8.1018 0.0469 10.9395
33.0000 24.4263 9.4266 16.2889 6.4509 431.1499 9.4842 9.6194 8.1299 0.0496 10.9476
36.0000 23.9764 9.4366 13.0218 6.4590 435.2208 9.4923 9.6989 8.1499 0.0497 10.9557
39.0000 22.6717 9.4466 9.8971 6.4652 420.0953 9.5104 9.3470 8.1680 0.0476 10.9557
42.0000 20.7413 9.4547 7.0637 6.4694 390.2488 9.5185 8.6699 8.1961 0.0440 10.9639
45.0000 18.4056 9.4647 4.6274 6.4617 350.1745 9.5204 7.7691 8.2142 0.0393 10.9639
48.0000 15.8754 9.4728 2.6344 6.4402 304.1373 9.5285 6.7382 8.2242 0.0340 10.9701
51.0000 13.3218 9.4828 1.0919 6.3374 256.0297 9.5366 5.6638 8.2423 0.0285 10.9701
54.0000 10.9078 9.4928 0.0974 2.8129 209.0124 9.5466 4.6187 8.2523 0.0232 10.9782
57.0000 8.6884 9.4928 0.7906 0.7326 165.2372 9.5466 3.6488 8.2623 0.0183 10.9782
60.0000 6.7127 9.5028 1.2244 0.6499 126.0572 9.5547 2.7799 8.2623 0.0140 10.9801
63.0000 5.0943 9.5147 1.4107 0.6142 93.1288 9.5566 2.0549 8.2804 0.0103 10.9882
66.0000 3.7601 9.5028 1.4034 0.5904 65.7737 9.5466 1.4593 8.2623 0.0073 10.9901
69.0000 2.6129 9.4847 1.2691 0.5885 43.6177 9.5547 0.9670 8.2604 0.0049 10.9901
72.0000 1.7577 9.5347 1.0724 0.5966 27.6361 9.5847 0.6106 8.2823 0.0031 11.0120
75.0000 1.1469 9.5747 0.8474 0.5766 16.2746 9.5666 0.3605 8.2923 0.0018 11.0020
78.0000 0.7154 9.5928 0.6149 0.5147 8.6070 9.5166 0.1933 8.2723 0.0009 10.9720
81.0000 0.4082 9.5347 0.3949 0.3847 3.5846 9.3366 0.0885 8.1723 0.0004 10.9969
84.0000 0.1938 9.3647 0.2087 0.1466 1.4607 9.3366 0.0302 7.9561 0.0002 10.6564
87.0000 0.0609 8.9366 0.0751 11.6766 1.9577 4.1752 0.0054 7.4899 0.0003 4.0132
