# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
-12.0000 0.5435 2.6186 22.8116 11.2797 507.5925 2.3296 6.0266 1.7391 0.0582 2.6596
-9.0000 3.5502 2.3195 17.7304 11.2797 614.2511 2.3296 7.2329 1.7492 0.0705 2.6397
-6.0000 5.8341 2.2896 12.1177 11.2797 694.5420 2.3296 8.1348 1.7592 0.0798 2.6297
-3.0000 7.2579 2.2896 6.1505 11.2797 744.4041 2.3196 8.6918 1.7692 0.0856 2.6197
0.0000 7.7402 2.2896 0.0000 6.9961 761.3942 2.3196 8.8806 1.7692 0.0876 2.6197
3.0000 7.2579 2.2896 6.1505 5.2797 744.4041 2.3196 8.6918 1.7692 0.0856 2.6197
6.0000 5.8341 2.2896 12.1177 5.2797 694.5420 2.3296 8.1348 1.7592 0.0798 2.6297
9.0000 3.5502 2.3195 17.7304 5.2797 614.2511 2.3296 7.2329 1.7492 0.0705 2.6397
12.0000 0.5435 2.6186 22.8116 5.2797 507.5925 2.3296 6.0266 1.7391 0.0582 2.6596
15.0000 3.0433 8.1998 27.2136 5.2797 380.0204 2.3395 4.5679 1.7190 0.0435 2.6896
18.0000 6.9780 8.2397 30.8140 5.2896 237.6283 2.3595 2.9243 1.6789 0.0271 2.7396
21.0000 11.0522 8.2496 33.5318 5.2896 87.2295 2.4093 1.1709 1.5387 0.0099 2.9493
24.0000 15.0539 8.2596 35.2842 5.2896 64.5869 8.2100 0.6419 8.1298 0.0078 8.2500
27.0000 18.7634 8.2596 36.0729 5.2896 210.8643 8.2997 2.3825 7.8393 0.0244 8.5298
30.0000 22.0107 8.2696 35.9370 5.2895 346.0446 8.3096 4.0164 7.7892 0.0397 8.5898
33.0000 24.6605 8.2695 34.9595 5.2895 465.7437 8.3196 5.4752 7.7592 0.0534 8.6197
36.0000 26.6169 8.2695 33.2205 5.2895 566.2913 8.3296 6.7113 7.7491 0.0648 8.6397
39.0000 27.8528 8.2695 30.8829 5.2895 645.6346 8.3296 7.6946 7.7391 0.0738 8.6596
42.0000 28.3692 8.2695 28.0570 5.2795 703.1130 8.3296 8.4077 7.7291 0.0803 8.6696
45.0000 28.2200 8.2695 24.9049 5.2795 738.8470 8.3395 8.8546 7.7291 0.0844 8.6697
48.0000 27.4725 8.2695 21.5626 5.2695 754.0571 8.3395 9.0475 7.7191 0.0862 8.6796
51.0000 26.2226 8.2695 18.1522 5.2595 750.9342 8.3395 9.0095 7.7191 0.0859 8.6896
54.0000 24.6054 8.2695 14.7688 5.2395 731.6402 8.3395 8.7732 7.7190 0.0838 8.6896
57.0000 22.6900 8.2695 11.5016 5.2295 698.7577 8.3495 8.3711 7.7091 0.0801 8.6896
60.0000 20.6245 8.2695 8.4263 5.1995 654.8775 8.3495 7.8345 7.7091 0.0752 8.6996
63.0000 18.4780 8.2695 5.5867 5.1495 602.1624 8.3495 7.1975 7.7091 0.0692 8.6996
66.0000 16.3586 8.2795 3.0228 5.0395 543.7331 8.3495 6.4858 7.6991 0.0626 8.6996
69.0000 14.3202 8.2895 0.8035 4.3893 479.3304 8.3595 5.7197 7.7091 0.0552 8.7096
72.0000 12.5210 8.2695 1.3017 11.7995 416.0182 8.3495 4.9455 7.6891 0.0480 8.6996
75.0000 10.5647 8.3295 2.9497 11.4995 341.4307 8.3695 4.0517 7.7091 0.0395 8.7196
78.0000 9.8460 8.3295 4.2757 11.4095 283.2818 8.3495 3.3712 7.7191 0.0326 8.6996
81.0000 8.3841 8.2095 5.1901 11.3995 204.6114 8.3095 2.4761 7.6291 0.0235 8.6896
84.0000 6.9915 8.3095 5.8925 11.4395 130.6337 8.4095 1.5606 7.7092 0.0151 8.7796
87.0000 6.7566 8.4495 6.4346 11.4695 93.4610 8.5595 0.8029 7.8291 0.0123 8.8096
