# ['lat', 'u_a', 'u_p', 'v_a', 'v_p', 'geopt_a', 'geopt_p', 'temp_a', 'temp_p', 'dr_rho_a', 'dr_rho_p']
6.0000 41.9004 1.8923 9.4601 7.8823 2006.1705 5.8982 9.3193 5.5441 0.3033 5.9541
9.0000 41.6875 1.8923 13.8918 7.8923 1943.5852 5.8982 9.0427 5.5541 0.2938 5.9541
12.0000 41.3613 1.8923 17.9576 7.9023 1859.2999 5.8982 8.6545 5.5600 0.2809 5.9500
15.0000 40.9001 1.8923 21.5404 7.9123 1756.1332 5.8982 8.1619 5.5700 0.2652 5.9500
18.0000 40.2755 1.8923 24.5233 7.9223 1637.9850 5.8923 7.5776 5.5700 0.2474 5.9400
21.0000 39.4667 1.8882 26.8456 7.9323 1507.8735 5.8882 6.9212 5.5700 0.2281 5.9400
24.0000 38.4541 1.8882 28.4681 7.9382 1371.4346 5.8782 6.2211 5.5659 0.2078 5.9300
27.0000 37.2265 1.8782 29.4167 7.9341 1232.2235 5.8682 5.5076 5.5359 0.1872 5.9200
30.0000 35.7890 1.8682 29.7458 7.9282 1094.2120 5.8582 4.8107 5.5059 0.1668 5.9100
33.0000 34.1675 1.8582 29.5321 7.9141 960.0892 5.8382 4.1572 5.4541 0.1469 5.8941
36.0000 32.3720 1.8482 28.8674 7.8941 832.1935 5.8223 3.5644 5.3822 0.1278 5.8841
39.0000 30.4308 1.8282 27.8327 7.8741 712.3562 5.8023 3.0398 5.3045 0.1098 5.8741
42.0000 28.3735 1.8023 26.4889 7.8482 601.5018 5.7864 2.5806 5.2267 0.0930 5.8582
45.0000 26.1981 1.7864 24.8763 7.8182 500.5045 5.7664 2.1772 5.1490 0.0775 5.8523
48.0000 23.9159 1.7664 23.0319 7.7864 409.2929 5.7464 1.8164 5.0812 0.0634 5.8423
51.0000 21.5703 1.7405 20.9881 7.7605 329.0044 5.7305 1.4962 5.0353 0.0509 5.8323
54.0000 19.1388 1.7205 18.7880 7.7405 258.3302 5.7205 1.2050 5.0053 0.0399 5.8282
57.0000 16.7023 1.7105 16.4805 7.7205 198.6628 5.7105 0.9520 4.9953 0.0306 5.8182
60.0000 14.2664 1.6905 14.1348 7.7005 148.5038 5.7005 0.7327 5.0012 0.0227 5.8082
63.0000 11.8989 1.6905 11.8222 7.6905 107.5225 5.6905 0.5486 5.0212 0.0164 5.8041
66.0000 9.6539 1.6805 9.5999 7.6864 75.0415 5.6905 0.3993 5.0412 0.0113 5.8100
69.0000 7.5704 1.6805 7.5381 7.6805 49.9116 5.6905 0.2784 5.0693 0.0075 5.8100
72.0000 5.7083 1.6805 5.6663 7.6805 31.5114 5.6946 0.1908 5.0716 0.0046 5.8241
75.0000 4.0369 1.6846 4.0222 7.6846 17.9521 5.6986 0.1160 5.0778 0.0026 5.8400
78.0000 2.6489 1.6927 2.6359 7.6927 9.6023 5.6832 0.0719 5.0803 0.0014 5.8482
81.0000 1.5878 1.6614 1.5193 7.7009 3.7775 5.5736 0.0537 4.2728 0.0006 6.1273
84.0000 0.6901 1.6691 0.6714 7.7268 1.9418 5.6491 0.0120 4.0149 0.0003 5.8773
87.0000 0.1649 1.7627 0.1588 7.8664 5.4015 1.5163 0.0013 4.0589 0.0010 1.5063
